21341, 28.30, 1004.58, 46.63
21342, 28.31, 1004.66, 46.64
21343, 28.31, 1004.61, 46.62
21344, 28.31, 1004.65, 46.62
21345, 28.31, 1004.63, 46.61
21346, 28.31, 1004.68, 46.62
21347, 28.30, 1004.70, 46.62
21348, 28.31, 1004.63, 46.60
21349, 28.31, 1004.68, 46.60
21350, 28.31, 1004.69, 46.61
21351, 28.31, 1004.68, 46.60
21352, 28.30, 1004.61, 46.59
21353, 28.31, 1004.54, 46.58
21354, 28.30, 1004.62, 46.58
21355, 28.31, 1004.57, 46.60
21356, 28.31, 1004.54, 46.58
21357, 28.31, 1004.61, 46.60
21358, 28.31, 1004.65, 46.59
21359, 28.31, 1004.63, 46.60
21360, 28.31, 1004.60, 46.61
21361, 28.30, 1004.65, 46.60
21362, 28.31, 1004.63, 46.60
21363, 28.30, 1004.59, 46.61
21364, 28.30, 1004.59, 46.60
21365, 28.30, 1004.61, 46.62
21366, 28.31, 1004.60, 46.62
21367, 28.32, 1004.64, 46.61
21368, 28.31, 1004.61, 46.61
21369, 28.30, 1004.53, 46.61
21370, 28.30, 1004.53, 46.63
21371, 28.31, 1004.57, 46.61
21372, 28.31, 1004.58, 46.63
21373, 28.30, 1004.64, 46.62
21374, 28.30, 1004.65, 46.60
21375, 28.31, 1004.65, 46.62
21376, 28.30, 1004.59, 46.60
21377, 28.30, 1004.62, 46.60
21378, 28.30, 1004.68, 46.59
21379, 28.30, 1004.65, 46.58
21380, 28.30, 1004.65, 46.57
21381, 28.30, 1004.55, 46.56
21382, 28.30, 1004.55, 46.58
21383, 28.30, 1004.59, 46.58
21384, 28.31, 1004.65, 46.57
21385, 28.29, 1004.63, 46.57
21386, 28.30, 1004.64, 46.57
21387, 28.31, 1004.54, 46.58
21388, 28.30, 1004.53, 46.58
21389, 28.30, 1004.56, 46.60
21390, 28.30, 1004.61, 46.60
21391, 28.30, 1004.53, 46.60
21392, 28.31, 1004.54, 46.61
21393, 28.31, 1004.49, 46.61
21394, 28.30, 1004.53, 46.62
21395, 28.31, 1004.51, 46.61
21396, 28.31, 1004.58, 46.63
21397, 28.31, 1004.51, 46.61
21398, 28.31, 1004.57, 46.61
21399, 28.31, 1004.65, 46.60
21400, 28.30, 1004.56, 46.60
21401, 28.30, 1004.53, 46.59
21402, 28.31, 1004.60, 46.60
21403, 28.31, 1004.54, 46.60
21404, 28.31, 1004.60, 46.58
21405, 28.31, 1004.60, 46.58
21406, 28.31, 1004.63, 46.58
21407, 28.31, 1004.60, 46.57
21408, 28.31, 1004.58, 46.56
21409, 28.31, 1004.55, 46.56
21410, 28.31, 1004.63, 46.55
21411, 28.31, 1004.63, 46.54
21412, 28.31, 1004.63, 46.53
21413, 28.31, 1004.60, 46.54
21414, 28.31, 1004.63, 46.54
21415, 28.31, 1004.65, 46.53
21416, 28.32, 1004.61, 46.55
21417, 28.32, 1004.56, 46.53
21418, 28.31, 1004.60, 46.52
21419, 28.31, 1004.61, 46.53
21420, 28.32, 1004.68, 46.53
21421, 28.31, 1004.63, 46.53
21422, 28.32, 1004.57, 46.52
21423, 28.33, 1004.63, 46.52
21424, 28.32, 1004.59, 46.51
21425, 28.33, 1004.57, 46.52
21426, 28.32, 1004.54, 46.53
21427, 28.33, 1004.64, 46.52
21428, 28.34, 1004.59, 46.53
21429, 28.34, 1004.64, 46.51
21430, 28.33, 1004.57, 46.54
21431, 28.34, 1004.56, 46.55
21432, 28.34, 1004.56, 46.55
21433, 28.33, 1004.52, 46.58
21434, 28.34, 1004.59, 46.58
21435, 28.34, 1004.59, 46.57
21436, 28.33, 1004.61, 46.59
21437, 28.33, 1004.57, 46.61
21438, 28.33, 1004.58, 46.61
21439, 28.34, 1004.56, 46.59
21440, 28.34, 1004.56, 46.59
