71841, 25.93, 1006.90, 58.71
71842, 25.96, 1006.89, 58.64
71843, 25.97, 1006.88, 58.58
71844, 25.96, 1006.89, 58.65
71845, 25.94, 1006.89, 58.76
71846, 25.95, 1006.85, 58.78
71847, 25.92, 1006.83, 58.87
71848, 25.89, 1006.81, 58.91
71849, 25.88, 1006.88, 58.99
71850, 25.88, 1006.99, 58.99
71851, 25.87, 1006.92, 58.98
71852, 25.87, 1006.86, 59.06
71853, 25.87, 1006.89, 59.02
71854, 25.90, 1006.88, 58.95
71855, 25.91, 1006.85, 58.86
71856, 25.93, 1006.85, 58.81
71857, 25.95, 1006.94, 58.77
71858, 25.96, 1006.86, 58.73
71859, 25.98, 1006.95, 58.69
71860, 25.97, 1006.88, 58.69
71861, 25.95, 1006.87, 58.76
71862, 25.96, 1006.81, 58.87
71863, 25.97, 1006.94, 58.83
71864, 25.92, 1006.91, 58.82
71865, 25.89, 1006.81, 58.97
71866, 25.88, 1006.79, 58.99
71867, 25.88, 1006.82, 58.94
71868, 25.87, 1006.86, 58.89
71869, 25.87, 1006.69, 58.89
71870, 25.89, 1006.81, 58.91
71871, 25.88, 1006.88, 58.93
71872, 25.90, 1006.89, 58.84
71873, 25.92, 1006.92, 58.73
71874, 25.94, 1006.87, 58.73
71875, 25.92, 1006.86, 58.84
71876, 25.94, 1006.91, 58.87
71877, 25.93, 1006.88, 58.89
71878, 25.90, 1006.82, 59.02
71879, 25.92, 1006.77, 59.04
71880, 25.90, 1006.86, 59.17
71881, 25.90, 1006.82, 59.11
71882, 25.90, 1006.79, 59.07
71883, 25.90, 1006.85, 59.02
71884, 25.91, 1006.81, 59.04
71885, 25.92, 1006.89, 59.04
71886, 25.94, 1006.83, 58.95
71887, 25.95, 1006.91, 58.89
71888, 25.96, 1006.86, 58.91
71889, 25.97, 1006.88, 58.88
71890, 25.99, 1006.89, 58.81
71891, 26.00, 1006.90, 58.72
71892, 26.00, 1006.87, 58.81
71893, 26.00, 1006.82, 58.84
71894, 25.99, 1006.74, 58.87
71895, 25.98, 1006.87, 59.01
71896, 25.95, 1006.82, 59.14
71897, 25.95, 1006.82, 59.15
71898, 25.96, 1006.90, 59.17
71899, 25.94, 1006.91, 59.18
71900, 25.92, 1006.81, 59.26
71901, 25.95, 1006.82, 59.23
71902, 25.96, 1006.87, 59.15
71903, 25.97, 1006.86, 59.07
71904, 25.97, 1006.76, 59.00
71905, 25.97, 1006.79, 59.04
71906, 25.98, 1006.79, 59.02
71907, 26.02, 1006.81, 58.95
71908, 26.00, 1006.73, 58.94
71909, 26.00, 1006.78, 59.00
71910, 26.00, 1006.75, 59.03
71911, 26.01, 1006.66, 59.03
71912, 26.01, 1006.77, 59.04
71913, 25.98, 1006.78, 59.08
71914, 25.96, 1006.73, 59.03
71915, 25.98, 1006.78, 59.05
71916, 25.98, 1006.73, 59.03
71917, 26.00, 1006.73, 59.00
71918, 26.00, 1006.82, 58.98
71919, 26.03, 1006.75, 58.99
71920, 26.04, 1006.77, 58.94
71921, 26.04, 1006.77, 58.91
71922, 26.05, 1006.79, 58.97
71923, 26.08, 1006.80, 58.92
71924, 26.08, 1006.66, 58.87
71925, 26.08, 1006.77, 58.86
71926, 26.09, 1006.70, 58.88
71927, 26.07, 1006.75, 58.94
71928, 26.07, 1006.70, 58.92
71929, 26.06, 1006.80, 58.98
71930, 26.06, 1006.76, 58.93
71931, 26.05, 1006.83, 58.94
71932, 26.03, 1006.72, 58.96
71933, 26.02, 1006.70, 58.98
71934, 26.04, 1006.71, 58.96
71935, 26.05, 1006.73, 58.87
71936, 26.07, 1006.72, 58.89
71937, 26.05, 1006.75, 58.95
71938, 26.05, 1006.75, 58.95
71939, 26.07, 1006.75, 58.97
71940, 26.06, 1006.77, 58.93
