37341, 29.04, 1005.80, 49.57
37342, 29.04, 1005.85, 49.58
37343, 29.04, 1005.82, 49.57
37344, 29.04, 1005.82, 49.59
37345, 29.05, 1005.81, 49.59
37346, 29.06, 1005.82, 49.56
37347, 29.06, 1005.82, 49.57
37348, 29.06, 1005.83, 49.59
37349, 29.06, 1005.79, 49.58
37350, 29.06, 1005.83, 49.61
37351, 29.06, 1005.83, 49.62
37352, 29.06, 1005.83, 49.61
37353, 29.05, 1005.84, 49.63
37354, 29.07, 1005.86, 49.63
37355, 29.06, 1005.82, 49.63
37356, 29.05, 1005.84, 49.62
37357, 29.07, 1005.90, 49.62
37358, 29.08, 1005.83, 49.60
37359, 29.07, 1005.89, 49.59
37360, 29.07, 1005.84, 49.59
37361, 29.08, 1005.88, 49.61
37362, 29.07, 1005.84, 49.61
37363, 29.07, 1005.84, 49.59
37364, 29.08, 1005.85, 49.58
37365, 29.08, 1005.85, 49.59
37366, 29.07, 1005.81, 49.59
37367, 29.08, 1005.83, 49.62
37368, 29.08, 1005.88, 49.60
37369, 29.07, 1005.87, 49.60
37370, 29.07, 1005.87, 49.59
37371, 29.07, 1005.84, 49.58
37372, 29.06, 1005.86, 49.59
37373, 29.07, 1005.90, 49.59
37374, 29.07, 1005.87, 49.57
37375, 29.06, 1005.88, 49.58
37376, 29.07, 1005.86, 49.59
37377, 29.07, 1005.89, 49.60
37378, 29.07, 1005.87, 49.58
37379, 29.07, 1005.93, 49.56
37380, 29.08, 1005.88, 49.55
37381, 29.07, 1005.84, 49.54
37382, 29.07, 1005.90, 49.60
37383, 29.07, 1005.92, 49.58
37384, 29.06, 1005.83, 49.58
37385, 29.06, 1005.85, 49.62
37386, 29.07, 1005.89, 49.61
37387, 29.07, 1005.92, 49.62
37388, 29.07, 1005.86, 49.61
37389, 29.05, 1005.87, 49.63
37390, 29.04, 1005.91, 49.62
37391, 29.05, 1005.86, 49.63
37392, 29.04, 1005.90, 49.62
37393, 29.05, 1005.83, 49.62
37394, 29.06, 1005.85, 49.62
37395, 29.05, 1005.78, 49.62
37396, 29.06, 1005.82, 49.62
37397, 29.06, 1005.83, 49.63
37398, 29.07, 1005.84, 49.62
37399, 29.05, 1005.78, 49.63
37400, 29.04, 1005.77, 49.63
37401, 29.06, 1005.85, 49.67
37402, 29.05, 1005.80, 49.65
37403, 29.05, 1005.78, 49.66
37404, 29.07, 1005.82, 49.64
37405, 29.07, 1005.75, 49.62
37406, 29.07, 1005.79, 49.62
37407, 29.07, 1005.79, 49.61
37408, 29.07, 1005.78, 49.61
37409, 29.08, 1005.82, 49.58
37410, 29.08, 1005.83, 49.56
37411, 29.08, 1005.77, 49.53
37412, 29.08, 1005.77, 49.53
37413, 29.08, 1005.77, 49.53
37414, 29.08, 1005.86, 49.52
37415, 29.09, 1005.84, 49.52
37416, 29.09, 1005.84, 49.52
37417, 29.09, 1005.78, 49.51
37418, 29.09, 1005.76, 49.52
37419, 29.10, 1005.80, 49.51
37420, 29.10, 1005.83, 49.50
37421, 29.09, 1005.78, 49.50
37422, 29.08, 1005.80, 49.52
37423, 29.08, 1005.79, 49.55
37424, 29.10, 1005.83, 49.57
37425, 29.07, 1005.84, 49.57
37426, 29.08, 1005.88, 49.58
37427, 29.08, 1005.85, 49.60
37428, 29.08, 1005.82, 49.60
37429, 29.07, 1005.84, 49.63
37430, 29.07, 1005.86, 49.63
37431, 29.07, 1005.89, 49.63
37432, 29.08, 1005.85, 49.61
37433, 29.06, 1005.88, 49.64
37434, 29.07, 1005.82, 49.65
37435, 29.08, 1005.79, 49.65
37436, 29.07, 1005.86, 49.63
37437, 29.07, 1005.82, 49.61
37438, 29.07, 1005.90, 49.60
37439, 29.07, 1005.79, 49.60
37440, 29.08, 1005.86, 49.61
