15541, 25.17, 1004.62, 55.55
15542, 25.16, 1004.55, 55.56
15543, 25.17, 1004.59, 55.58
15544, 25.19, 1004.52, 55.57
15545, 25.19, 1004.54, 55.53
15546, 25.20, 1004.50, 55.50
15547, 25.20, 1004.52, 55.53
15548, 25.21, 1004.46, 55.53
15549, 25.21, 1004.48, 55.55
15550, 25.22, 1004.53, 55.55
15551, 25.22, 1004.56, 55.54
15552, 25.20, 1004.53, 55.54
15553, 25.16, 1004.50, 55.61
15554, 25.15, 1004.56, 55.66
15555, 25.15, 1004.50, 55.67
15556, 25.16, 1004.50, 55.67
15557, 25.18, 1004.44, 55.65
15558, 25.18, 1004.50, 55.62
15559, 25.21, 1004.57, 55.60
15560, 25.21, 1004.57, 55.56
15561, 25.22, 1004.51, 55.54
15562, 25.24, 1004.53, 55.52
15563, 25.24, 1004.54, 55.48
15564, 25.25, 1004.57, 55.46
15565, 25.27, 1004.52, 55.44
15566, 25.27, 1004.53, 55.44
15567, 25.25, 1004.55, 55.45
15568, 25.21, 1004.46, 55.51
15569, 25.18, 1004.55, 55.57
15570, 25.17, 1004.51, 55.59
15571, 25.15, 1004.56, 55.63
15572, 25.15, 1004.48, 55.65
15573, 25.16, 1004.50, 55.65
15574, 25.17, 1004.51, 55.63
15575, 25.18, 1004.44, 55.64
15576, 25.19, 1004.54, 55.62
15577, 25.22, 1004.55, 55.59
15578, 25.23, 1004.44, 55.54
15579, 25.23, 1004.47, 55.53
15580, 25.26, 1004.39, 55.50
15581, 25.27, 1004.41, 55.48
15582, 25.29, 1004.39, 55.44
15583, 25.27, 1004.42, 55.44
15584, 25.24, 1004.48, 55.49
15585, 25.26, 1004.45, 55.51
15586, 25.26, 1004.50, 55.50
15587, 25.24, 1004.50, 55.51
15588, 25.25, 1004.43, 55.50
15589, 25.26, 1004.43, 55.47
15590, 25.26, 1004.42, 55.49
15591, 25.27, 1004.42, 55.45
15592, 25.27, 1004.39, 55.40
15593, 25.29, 1004.41, 55.40
15594, 25.31, 1004.41, 55.40
15595, 25.32, 1004.40, 55.36
15596, 25.33, 1004.40, 55.33
15597, 25.34, 1004.36, 55.29
15598, 25.35, 1004.37, 55.27
15599, 25.32, 1004.35, 55.29
15600, 25.29, 1004.36, 55.35
15601, 25.25, 1004.38, 55.40
15602, 25.27, 1004.41, 55.42
15603, 25.28, 1004.34, 55.42
15604, 25.29, 1004.44, 55.42
15605, 25.29, 1004.41, 55.43
15606, 25.28, 1004.40, 55.40
15607, 25.28, 1004.48, 55.39
15608, 25.29, 1004.47, 55.39
15609, 25.29, 1004.38, 55.38
15610, 25.29, 1004.38, 55.38
15611, 25.28, 1004.37, 55.38
15612, 25.29, 1004.42, 55.35
15613, 25.29, 1004.47, 55.36
15614, 25.26, 1004.56, 55.42
15615, 25.25, 1004.47, 55.49
15616, 25.24, 1004.51, 55.49
15617, 25.25, 1004.40, 55.50
15618, 25.24, 1004.50, 55.50
15619, 25.25, 1004.55, 55.50
15620, 25.25, 1004.55, 55.48
15621, 25.27, 1004.46, 55.48
15622, 25.28, 1004.49, 55.45
15623, 25.30, 1004.48, 55.44
15624, 25.30, 1004.49, 55.45
15625, 25.31, 1004.50, 55.39
15626, 25.32, 1004.49, 55.37
15627, 25.33, 1004.50, 55.33
15628, 25.33, 1004.45, 55.31
15629, 25.36, 1004.55, 55.31
15630, 25.35, 1004.51, 55.31
15631, 25.33, 1004.54, 55.33
15632, 25.32, 1004.60, 55.37
15633, 25.31, 1004.54, 55.37
15634, 25.31, 1004.51, 55.36
15635, 25.32, 1004.52, 55.35
15636, 25.33, 1004.51, 55.33
15637, 25.32, 1004.49, 55.34
15638, 25.30, 1004.51, 55.36
15639, 25.32, 1004.43, 55.34
15640, 25.33, 1004.48, 55.30
