405295, 32.40, 994.90, 42.61
405296, 32.39, 994.89, 42.59
405297, 32.40, 994.96, 42.57
405298, 32.40, 994.94, 42.52
405299, 32.41, 995.03, 42.49
405300, 32.41, 995.01, 42.47
405301, 32.41, 994.97, 42.45
405302, 32.42, 995.02, 42.41
405303, 32.42, 995.04, 42.39
405304, 32.43, 995.06, 42.38
405305, 32.42, 995.08, 42.38
405306, 32.43, 995.12, 42.39
405307, 32.43, 995.09, 42.36
405308, 32.44, 995.02, 42.35
405309, 32.43, 995.09, 42.36
405310, 32.43, 995.06, 42.41
405311, 32.42, 994.96, 42.41
405312, 32.42, 995.05, 42.42
405313, 32.42, 994.97, 42.42
405314, 32.42, 995.05, 42.39
405315, 32.43, 995.00, 42.39
405316, 32.43, 995.06, 42.38
405317, 32.44, 994.99, 42.38
405318, 32.44, 995.02, 42.36
405319, 32.43, 994.92, 42.36
405320, 32.43, 994.92, 42.36
405321, 32.44, 994.93, 42.34
405322, 32.44, 994.99, 42.33
405323, 32.43, 995.01, 42.31
405324, 32.43, 994.92, 42.33
405325, 32.45, 995.00, 42.33
405326, 32.43, 994.95, 42.32
405327, 32.44, 994.99, 42.31
405328, 32.43, 994.92, 42.34
405329, 32.44, 994.99, 42.34
405330, 32.43, 994.92, 42.36
405331, 32.44, 995.00, 42.37
405332, 32.44, 994.94, 42.38
405333, 32.45, 994.95, 42.37
405334, 32.45, 994.92, 42.38
405335, 32.46, 994.91, 42.36
405336, 32.46, 994.99, 42.36
405337, 32.47, 994.95, 42.33
405338, 32.47, 994.98, 42.32
405339, 32.47, 994.98, 42.31
405340, 32.46, 994.97, 42.31
405341, 32.46, 995.00, 42.31
405342, 32.48, 995.06, 42.28
405343, 32.46, 994.89, 42.25
405344, 32.47, 995.01, 42.26
405345, 32.47, 994.99, 42.26
405346, 32.48, 995.00, 42.26
405347, 32.48, 994.99, 42.26
405348, 32.48, 994.97, 42.25
405349, 32.48, 994.97, 42.25
405350, 32.47, 994.93, 42.23
405351, 32.48, 994.91, 42.24
405352, 32.48, 994.91, 42.24
405353, 32.48, 994.89, 42.22
405354, 32.48, 994.88, 42.24
405355, 32.48, 994.94, 42.23
405356, 32.48, 994.92, 42.23
405357, 32.48, 994.97, 42.21
405358, 32.48, 994.92, 42.20
405359, 32.49, 994.92, 42.21
405360, 32.49, 994.92, 42.23
405361, 32.49, 995.04, 42.22
405362, 32.49, 995.01, 42.24
405363, 32.49, 995.02, 42.22
405364, 32.48, 994.97, 42.23
405365, 32.49, 994.96, 42.22
405366, 32.49, 994.98, 42.22
405367, 32.50, 995.05, 42.22
405368, 32.48, 995.00, 42.22
405369, 32.48, 995.08, 42.21
405370, 32.48, 995.16, 42.22
405371, 32.48, 995.11, 42.20
405372, 32.47, 995.04, 42.20
405373, 32.47, 995.07, 42.21
405374, 32.46, 995.08, 42.23
405375, 32.46, 995.08, 42.23
405376, 32.46, 995.13, 42.23
405377, 32.45, 995.15, 42.22
405378, 32.45, 995.12, 42.21
405379, 32.44, 995.14, 42.21
405380, 32.43, 995.12, 42.23
405381, 32.43, 995.04, 42.20
405382, 32.43, 995.10, 42.21
405383, 32.42, 995.05, 42.19
405384, 32.42, 995.10, 42.21
405385, 32.41, 995.03, 42.23
405386, 32.41, 995.00, 42.24
405387, 32.40, 995.11, 42.25
405388, 32.41, 995.17, 42.25
405389, 32.40, 995.13, 42.28
405390, 32.41, 995.20, 42.28
405391, 32.40, 995.13, 42.29
405392, 32.39, 995.03, 42.30
405393, 32.38, 995.05, 42.32
405394, 32.37, 995.06, 42.35
