339895, 25.36, 997.16, 32.84
339896, 25.34, 997.22, 32.80
339897, 25.35, 997.16, 32.81
339898, 25.37, 997.09, 32.82
339899, 25.38, 997.12, 32.82
339900, 25.36, 997.17, 32.82
339901, 25.37, 997.15, 32.79
339902, 25.37, 997.12, 32.79
339903, 25.37, 997.09, 32.75
339904, 25.36, 997.08, 32.73
339905, 25.37, 997.07, 32.73
339906, 25.37, 997.13, 32.71
339907, 25.37, 997.18, 32.67
339908, 25.39, 997.19, 32.74
339909, 25.38, 997.12, 32.73
339910, 25.37, 997.05, 32.71
339911, 25.38, 997.03, 32.71
339912, 25.39, 997.08, 32.69
339913, 25.39, 997.13, 32.70
339914, 25.39, 997.13, 32.66
339915, 25.36, 997.11, 32.64
339916, 25.38, 997.11, 32.66
339917, 25.39, 997.07, 32.66
339918, 25.39, 997.11, 32.67
339919, 25.40, 997.11, 32.68
339920, 25.40, 997.15, 32.67
339921, 25.40, 997.09, 32.65
339922, 25.36, 997.11, 32.61
339923, 25.35, 997.06, 32.83
339924, 25.36, 997.11, 32.93
339925, 25.33, 997.10, 32.88
339926, 25.35, 997.01, 32.85
339927, 25.34, 997.03, 32.80
339928, 25.35, 997.06, 32.84
339929, 25.35, 996.99, 32.84
339930, 25.36, 997.03, 32.85
339931, 25.37, 997.07, 32.83
339932, 25.37, 997.02, 32.80
339933, 25.37, 997.04, 32.73
339934, 25.37, 997.04, 32.73
339935, 25.36, 996.95, 32.72
339936, 25.38, 997.06, 32.72
339937, 25.39, 997.07, 32.72
339938, 25.37, 997.07, 32.67
339939, 25.38, 997.05, 32.68
339940, 25.35, 997.04, 32.70
339941, 25.33, 997.07, 32.72
339942, 25.34, 997.10, 32.73
339943, 25.33, 997.10, 32.70
339944, 25.33, 997.10, 32.71
339945, 25.34, 997.06, 32.75
339946, 25.36, 997.11, 32.75
339947, 25.36, 997.11, 32.73
339948, 25.37, 997.09, 32.73
339949, 25.37, 997.10, 32.71
339950, 25.36, 997.11, 32.70
339951, 25.38, 997.08, 32.68
339952, 25.37, 997.07, 32.63
339953, 25.33, 997.15, 32.61
339954, 25.32, 997.16, 32.65
339955, 25.33, 997.18, 32.65
339956, 25.32, 997.07, 32.66
339957, 25.34, 997.11, 32.70
339958, 25.33, 997.17, 32.70
339959, 25.32, 997.10, 32.68
339960, 25.32, 997.10, 32.69
339961, 25.30, 997.10, 32.69
339962, 25.31, 997.09, 32.70
339963, 25.33, 997.09, 32.73
339964, 25.30, 997.11, 32.77
339965, 25.33, 997.06, 32.80
339966, 25.33, 997.06, 32.78
339967, 25.33, 997.04, 32.75
339968, 25.33, 997.03, 32.76
339969, 25.33, 997.00, 32.71
339970, 25.30, 996.99, 32.69
339971, 25.27, 997.00, 32.67
339972, 25.28, 997.04, 32.68
339973, 25.29, 997.14, 32.67
339974, 25.27, 997.14, 32.69
339975, 25.29, 997.11, 32.72
339976, 25.30, 997.15, 32.73
339977, 25.28, 997.09, 32.72
339978, 25.31, 997.21, 32.73
339979, 25.31, 997.09, 32.74
339980, 25.32, 997.07, 32.77
339981, 25.33, 997.03, 32.73
339982, 25.33, 997.04, 32.75
339983, 25.32, 997.05, 32.73
339984, 25.31, 997.04, 32.72
339985, 25.31, 997.04, 32.73
339986, 25.33, 997.04, 32.74
339987, 25.34, 997.05, 32.75
339988, 25.34, 997.06, 32.75
339989, 25.35, 997.04, 32.72
339990, 25.34, 996.94, 32.73
339991, 25.34, 997.03, 32.71
339992, 25.34, 996.96, 32.71
339993, 25.32, 996.97, 32.67
339994, 25.32, 997.08, 32.64
