350695, 26.56, 997.39, 39.40
350696, 26.56, 997.39, 39.37
350697, 26.56, 997.42, 39.36
350698, 26.58, 997.42, 39.37
350699, 26.57, 997.48, 39.34
350700, 26.59, 997.49, 39.34
350701, 26.58, 997.48, 39.39
350702, 26.58, 997.51, 39.43
350703, 26.56, 997.50, 39.54
350704, 26.56, 997.55, 39.58
350705, 26.54, 997.47, 39.68
350706, 26.56, 997.50, 39.73
350707, 26.55, 997.55, 39.84
350708, 26.56, 997.53, 39.84
350709, 26.57, 997.51, 39.81
350710, 26.55, 997.49, 39.84
350711, 26.54, 997.47, 39.92
350712, 26.54, 997.47, 39.99
350713, 26.52, 997.52, 40.36
350714, 26.52, 997.46, 40.34
350715, 26.54, 997.44, 40.16
350716, 26.55, 997.46, 40.12
350717, 26.55, 997.52, 40.00
350718, 26.55, 997.46, 39.85
350719, 26.58, 997.47, 39.83
350720, 26.58, 997.51, 39.76
350721, 26.58, 997.54, 39.75
350722, 26.56, 997.53, 39.76
350723, 26.60, 997.53, 39.80
350724, 26.58, 997.54, 39.99
350725, 26.55, 997.48, 40.17
350726, 26.53, 997.49, 40.11
350727, 26.53, 997.51, 40.04
350728, 26.51, 997.54, 40.11
350729, 26.50, 997.54, 40.25
350730, 26.51, 997.59, 40.25
350731, 26.53, 997.56, 40.23
350732, 26.52, 997.55, 40.23
350733, 26.53, 997.51, 40.27
350734, 26.51, 997.50, 40.52
350735, 26.50, 997.54, 40.64
350736, 26.46, 997.49, 40.66
350737, 26.46, 997.51, 40.67
350738, 26.44, 997.49, 40.66
350739, 26.44, 997.45, 40.63
350740, 26.44, 997.51, 40.58
350741, 26.42, 997.46, 40.58
350742, 26.43, 997.50, 40.51
350743, 26.41, 997.50, 40.51
350744, 26.43, 997.52, 40.47
350745, 26.45, 997.52, 40.45
350746, 26.46, 997.54, 40.43
350747, 26.47, 997.50, 40.46
350748, 26.47, 997.56, 40.48
350749, 26.49, 997.47, 40.49
350750, 26.49, 997.45, 40.48
350751, 26.51, 997.45, 40.50
350752, 26.52, 997.50, 40.52
350753, 26.52, 997.53, 40.47
350754, 26.53, 997.48, 40.48
350755, 26.54, 997.41, 40.46
350756, 26.53, 997.46, 40.59
350757, 26.52, 997.44, 40.68
350758, 26.53, 997.49, 40.68
350759, 26.53, 997.40, 40.61
350760, 26.51, 997.54, 40.57
350761, 26.52, 997.47, 40.53
350762, 26.55, 997.59, 40.52
350763, 26.54, 997.49, 40.69
350764, 26.54, 997.55, 40.79
350765, 26.55, 997.63, 40.75
350766, 26.55, 997.62, 40.71
350767, 26.56, 997.64, 40.63
350768, 26.54, 997.55, 40.68
350769, 26.55, 997.59, 40.68
350770, 26.55, 997.55, 40.63
350771, 26.57, 997.54, 40.64
350772, 26.57, 997.60, 40.68
350773, 26.56, 997.50, 40.79
350774, 26.58, 997.48, 40.73
350775, 26.56, 997.50, 40.75
350776, 26.58, 997.53, 40.76
350777, 26.54, 997.53, 40.99
350778, 26.55, 997.52, 40.84
350779, 26.57, 997.54, 40.81
350780, 26.58, 997.56, 40.79
350781, 26.59, 997.57, 40.77
350782, 26.58, 997.56, 40.84
350783, 26.55, 997.59, 41.05
350784, 26.54, 997.52, 41.08
350785, 26.53, 997.59, 41.16
350786, 26.53, 997.54, 41.16
350787, 26.53, 997.48, 41.12
350788, 26.52, 997.53, 41.13
350789, 26.53, 997.63, 41.12
350790, 26.52, 997.58, 40.99
350791, 26.50, 997.58, 41.01
350792, 26.50, 997.61, 41.10
350793, 26.52, 997.49, 41.12
350794, 26.53, 997.59, 41.09
