35741, 28.96, 1005.61, 49.67
35742, 28.96, 1005.64, 49.69
35743, 28.97, 1005.65, 49.69
35744, 28.96, 1005.64, 49.68
35745, 28.96, 1005.69, 49.69
35746, 28.95, 1005.59, 49.67
35747, 28.96, 1005.69, 49.66
35748, 28.95, 1005.56, 49.68
35749, 28.96, 1005.69, 49.68
35750, 28.96, 1005.59, 49.69
35751, 28.96, 1005.67, 49.67
35752, 28.97, 1005.63, 49.65
35753, 28.96, 1005.61, 49.67
35754, 28.96, 1005.73, 49.69
35755, 28.96, 1005.64, 49.67
35756, 28.96, 1005.64, 49.67
35757, 28.96, 1005.59, 49.66
35758, 28.98, 1005.58, 49.66
35759, 28.97, 1005.59, 49.68
35760, 28.97, 1005.51, 49.67
35761, 28.97, 1005.55, 49.67
35762, 28.97, 1005.48, 49.67
35763, 28.97, 1005.57, 49.66
35764, 28.97, 1005.65, 49.64
35765, 28.97, 1005.57, 49.64
35766, 28.95, 1005.66, 49.66
35767, 28.96, 1005.61, 49.66
35768, 28.97, 1005.66, 49.64
35769, 28.97, 1005.54, 49.67
35770, 28.96, 1005.56, 49.67
35771, 28.97, 1005.48, 49.66
35772, 28.95, 1005.51, 49.67
35773, 28.97, 1005.54, 49.64
35774, 28.96, 1005.58, 49.64
35775, 28.97, 1005.62, 49.64
35776, 28.97, 1005.59, 49.67
35777, 28.97, 1005.62, 49.67
35778, 28.96, 1005.58, 49.67
35779, 28.96, 1005.59, 49.69
35780, 28.95, 1005.57, 49.68
35781, 28.96, 1005.55, 49.68
35782, 28.96, 1005.61, 49.68
35783, 28.97, 1005.60, 49.67
35784, 28.96, 1005.56, 49.65
35785, 28.96, 1005.61, 49.62
35786, 28.97, 1005.51, 49.62
35787, 28.97, 1005.57, 49.65
35788, 28.97, 1005.54, 49.64
35789, 28.97, 1005.60, 49.64
35790, 28.98, 1005.55, 49.61
35791, 28.97, 1005.49, 49.61
35792, 28.97, 1005.51, 49.61
35793, 28.97, 1005.52, 49.61
35794, 28.98, 1005.47, 49.61
35795, 28.97, 1005.52, 49.59
35796, 28.97, 1005.57, 49.61
35797, 28.96, 1005.53, 49.63
35798, 28.98, 1005.55, 49.62
35799, 28.97, 1005.63, 49.62
35800, 28.96, 1005.50, 49.64
35801, 28.96, 1005.53, 49.63
35802, 28.97, 1005.55, 49.62
35803, 28.97, 1005.52, 49.60
35804, 28.98, 1005.50, 49.58
35805, 28.98, 1005.59, 49.58
35806, 28.98, 1005.47, 49.58
35807, 28.98, 1005.44, 49.59
35808, 28.97, 1005.42, 49.64
35809, 28.97, 1005.42, 49.63
35810, 28.97, 1005.42, 49.66
35811, 28.96, 1005.47, 49.63
35812, 28.95, 1005.51, 49.64
35813, 28.96, 1005.53, 49.64
35814, 28.96, 1005.49, 49.64
35815, 28.95, 1005.51, 49.62
35816, 28.94, 1005.50, 49.61
35817, 28.96, 1005.44, 49.61
35818, 28.97, 1005.52, 49.59
35819, 28.97, 1005.60, 49.58
35820, 28.97, 1005.48, 49.61
35821, 28.98, 1005.56, 49.62
35822, 28.97, 1005.48, 49.63
35823, 28.97, 1005.48, 49.66
35824, 28.97, 1005.55, 49.67
35825, 28.97, 1005.59, 49.69
35826, 28.96, 1005.53, 49.68
35827, 28.97, 1005.57, 49.66
35828, 28.98, 1005.58, 49.66
35829, 28.98, 1005.58, 49.65
35830, 28.98, 1005.53, 49.64
35831, 28.98, 1005.59, 49.66
35832, 28.98, 1005.53, 49.64
35833, 28.98, 1005.62, 49.64
35834, 28.99, 1005.54, 49.64
35835, 28.97, 1005.65, 49.65
35836, 28.97, 1005.65, 49.67
35837, 28.97, 1005.55, 49.65
35838, 28.98, 1005.58, 49.66
35839, 28.98, 1005.67, 49.67
35840, 28.98, 1005.58, 49.65
