31441, 28.79, 1005.09, 49.17
31442, 28.79, 1005.15, 49.16
31443, 28.79, 1005.12, 49.17
31444, 28.78, 1005.05, 49.16
31445, 28.79, 1005.03, 49.17
31446, 28.79, 1005.03, 49.15
31447, 28.79, 1005.01, 49.18
31448, 28.80, 1005.05, 49.16
31449, 28.79, 1005.04, 49.15
31450, 28.80, 1005.13, 49.15
31451, 28.80, 1005.05, 49.16
31452, 28.80, 1005.11, 49.14
31453, 28.80, 1005.17, 49.16
31454, 28.79, 1005.04, 49.16
31455, 28.80, 1005.10, 49.17
31456, 28.80, 1005.10, 49.16
31457, 28.80, 1005.13, 49.16
31458, 28.80, 1005.03, 49.17
31459, 28.80, 1005.05, 49.17
31460, 28.79, 1005.04, 49.17
31461, 28.79, 1005.04, 49.18
31462, 28.79, 1005.04, 49.18
31463, 28.80, 1005.02, 49.17
31464, 28.79, 1005.12, 49.14
31465, 28.80, 1005.10, 49.15
31466, 28.80, 1005.16, 49.13
31467, 28.80, 1005.11, 49.13
31468, 28.79, 1005.09, 49.14
31469, 28.80, 1005.19, 49.16
31470, 28.80, 1005.05, 49.16
31471, 28.81, 1005.15, 49.17
31472, 28.81, 1005.07, 49.15
31473, 28.81, 1005.06, 49.15
31474, 28.81, 1005.15, 49.16
31475, 28.79, 1005.04, 49.15
31476, 28.80, 1005.05, 49.11
31477, 28.81, 1005.15, 49.10
31478, 28.81, 1005.15, 49.10
31479, 28.82, 1005.09, 49.11
31480, 28.82, 1005.17, 49.11
31481, 28.83, 1005.09, 49.13
31482, 28.83, 1005.04, 49.13
31483, 28.82, 1005.08, 49.11
31484, 28.81, 1005.10, 49.12
31485, 28.82, 1005.08, 49.14
31486, 28.82, 1005.08, 49.13
31487, 28.81, 1005.01, 49.15
31488, 28.81, 1005.04, 49.15
31489, 28.81, 1005.06, 49.15
31490, 28.80, 1005.14, 49.16
31491, 28.81, 1005.17, 49.14
31492, 28.80, 1005.03, 49.13
31493, 28.80, 1005.19, 49.12
31494, 28.80, 1005.16, 49.12
31495, 28.80, 1005.20, 49.11
31496, 28.80, 1005.22, 49.13
31497, 28.80, 1005.22, 49.12
31498, 28.81, 1005.17, 49.10
31499, 28.81, 1005.15, 49.12
31500, 28.80, 1005.10, 49.15
31501, 28.80, 1005.10, 49.14
31502, 28.80, 1005.16, 49.15
31503, 28.81, 1005.15, 49.12
31504, 28.82, 1005.13, 49.11
31505, 28.81, 1005.04, 49.09
31506, 28.81, 1005.04, 49.10
31507, 28.83, 1005.06, 49.10
31508, 28.83, 1005.07, 49.11
31509, 28.83, 1005.06, 49.11
31510, 28.83, 1005.09, 49.10
31511, 28.83, 1005.10, 49.10
31512, 28.83, 1005.18, 49.11
31513, 28.81, 1005.13, 49.11
31514, 28.81, 1005.07, 49.12
31515, 28.82, 1005.02, 49.13
31516, 28.83, 1005.01, 49.10
31517, 28.83, 1005.06, 49.11
31518, 28.81, 1005.07, 49.13
31519, 28.82, 1005.09, 49.11
31520, 28.83, 1005.01, 49.14
31521, 28.83, 1005.06, 49.14
31522, 28.82, 1005.17, 49.12
31523, 28.83, 1005.07, 49.13
31524, 28.82, 1005.03, 49.14
31525, 28.82, 1005.08, 49.14
31526, 28.80, 1005.14, 49.14
31527, 28.81, 1005.06, 49.12
31528, 28.81, 1005.04, 49.08
31529, 28.81, 1005.07, 49.07
31530, 28.80, 1005.05, 49.07
31531, 28.80, 1005.03, 49.05
31532, 28.80, 1005.07, 49.05
31533, 28.81, 1004.96, 49.02
31534, 28.81, 1005.04, 49.03
31535, 28.81, 1004.98, 49.05
31536, 28.81, 1005.04, 49.06
31537, 28.83, 1005.06, 49.06
31538, 28.81, 1005.04, 49.07
31539, 28.83, 1005.10, 49.08
31540, 28.83, 1005.02, 49.11
